Emotion,sentence,token
기쁨,몸이 아파서 불편했는데 간병인을 고용하니 마음이 편하고 놓인다.,"['몸', '이', '아파서', '불편했는데', '간병인', '을', '고용', '하니', '마음', '이', '편하고', '놓인다', '.']"
기쁨,한 번에 많이 쓰지 않고 노후를 풍족하게 보낼 거야.,"['한', '번', '에', '많이', '쓰지', '않고', '노후', '를', '풍족하게', '보낼', '거야', '.']"
기쁨,근데 난 다른 벗들 있으니까 괜찮아. 금방 다시 친해질 수 있겠지.,"['근데', '난', '다른', '벗', '들', '있으니까', '괜찮아', '.', '금방', '다시', '친해질', '수', '있겠지', '.']"
기쁨,엄마의 즐거운 모습을 보니 나도 설레고 기분이 좋네.,"['엄마', '의', '즐거운', '모습', '을', '보니', '나도', '설레고', '기분', '이', '좋네', '.']"
기쁨,자녀들이 불편한 아내를 위해 가사 도우미를 지원해줘서 생활이 그나마 편해졌어.,"['자녀', '들', '이', '불편한', '아내', '를', '위해', '가사', '도우미', '를', '지원', '해줘서', '생활', '이', '그나마', '편해졌어', '.']"
기쁨,콘솔 게임기로 여러 가지 게임을 함께 해.,"['콘솔', '게임기', '로', '여러', '가지', '게임', '을', '함께', '해', '.']"
기쁨,아들이 남편과 나에게 패키지여행을 선물했어!,"['아들', '이', '남편', '과', '나', '에게', '패키지', '여행', '을', '선물', '했어', '!']"
기쁨,이런 식으로만 성장한다면 다음 달엔 매출이 두 배는 되겠어!,"['이런', '식', '으로만', '성장한다면', '다음', '달', '엔', '매출', '이', '두', '배는', '되겠어', '!']"
기쁨,자식이 크면 클수록 부모하고 관계가 어색해 진다고 하는데 나는 우리 아들딸하고 아직도 벗처럼 편안해,"['자식', '이', '크면', '클수록', '부모', '하고', '관계', '가', '어색해', '진다고', '하는데', '나', '는', '우리', '아들', '딸', '하고', '아직도', '벗', '처럼', '편안해']"
기쁨,이제 하고 싶은 게 너무 많아. 여행도 가고 싶고 후배들에게 도움 되는 선배도 되고 싶어.,"['이제', '하고', '싶은', '게', '너무', '많아', '.', '여행', '도', '가고', '싶고', '후배', '들', '에게', '도움', '되는', '선배', '도', '되고', '싶어', '.']"
기쁨,여행 때 찍은 가족사진을 액자로 걸어둬야겠어.,"['여행', '때', '찍은', '가족사진', '을', '액자', '로', '걸어', '둬야겠어', '.']"
기쁨,처가에서 아이들을 맡아준다고 해서 겨우 시간을 냈어. 아내한테 줄 선물을 준비하고 싶어.,"['처가', '에서', '아이', '들', '을', '맡아', '준다고', '해서', '겨우', '시간', '을', '냈어', '.', '아내', '한테', '줄', '선물', '을', '준비', '하고', '싶어', '.']"
기쁨,만성질환이 있어 꾸준히 치료를 받아야 한대. 여유가 있는 게 얼마나 다행인지.,"['만', '성', '질환', '이', '있어', '꾸준히', '치료', '를', '받아야', '한', '대', '.', '여유', '가', '있는', '게', '얼마나', '다행', '인지', '.']"
기쁨,딸이 취직했어. 정말 기뻐.,"['딸', '이', '취직', '했어', '.', '정말', '기뻐', '.']"
기쁨,내가 자녀들은 진짜 잘 키웠어. 너무 기분이 좋다.,"['내', '가', '자녀', '들', '은', '진짜', '잘', '키웠어', '.', '너무', '기분', '이', '좋다', '.']"
기쁨,요새 좀 피곤해해서 받아 봤는데 별거 없나 봐.,"['요새', '좀', '피곤해', '해서', '받아', '봤는데', '별거', '없나', '봐', '.']"
기쁨,내가 오늘 최초로 국어를 다 맞았어.,"['내', '가', '오늘', '최초', '로', '국어', '를', '다', '맞았어', '.']"
기쁨,기말고사가 곧이네. 이번 시험은 진짜 자신만만해.,"['기말고사', '가', '곧', '이네', '.', '이번', '시험', '은', '진짜', '자신만만해', '.']"
기쁨,그녀는 외모도 성격도 내 스타일이야.,"['그녀', '는', '외모', '도', '성격', '도', '내', '스타일', '이야', '.']"
기쁨,술 마시고 싶었는데 남편이 이런 배려를 해주니까 너무 고마워. 고맙다고 해야겠어.,"['술', '마시고', '싶었는데', '남편', '이', '이런', '배려', '를', '해주', '니까', '너무', '고마워', '.', '고맙다고', '해야겠어', '.']"
기쁨,응. 집에 아무도 없어 여유롭게 클래식을 들으며 아침을 맞이하니 좋아.,"['응', '.', '집', '에', '아무', '도', '없어', '여유롭게', '클래식', '을', '들으며', '아침', '을', '맞이', '하니', '좋아', '.']"
기쁨,무엇을 하는 것보다 지금 이대로가 좋은 거 같아.,"['무엇', '을', '하는', '것', '보다', '지금', '이', '대로가', '좋은', '거', '같아', '.']"
기쁨,더 친해지기 위해 명일 그 친구에게 같이 놀자고 얘기해봐야겠어.,"['더', '친해지기', '위해', '명일', '그', '친구', '에게', '같이', '놀자고', '얘기', '해봐야겠어', '.']"
기쁨,이번 크리스마스에 내가 직접 만든 요리로 가족들과 파티를 했어. 정말 즐거웠던 파티야.,"['이번', '크리스마스', '에', '내', '가', '직접', '만든', '요리', '로', '가족', '들', '과', '파티', '를', '했어', '.', '정말', '즐거웠던', '파티', '야', '.']"
기쁨,수익이 나서 다행이야. 게다가 내 남편과 재밌게 일할 수 있거든.,"['수익', '이', '나서', '다행', '이야', '.', '게다가', '내', '남편', '과', '재밌게', '일', '할', '수', '있거든', '.']"
기쁨,오늘은 엄마와 식사를 해야겠어.,"['오늘', '은', '엄마', '와', '식사', '를', '해야겠어', '.']"
기쁨,친구들과 다투고 나서 왕따를 받았는데 그게 너무 스트레스였거든. 졸업한다니 속이 시원해!,"['친구', '들', '과', '다투고', '나서', '왕따', '를', '받았는데', '그게', '너무', '스트레스', '였거든', '.', '졸업', '한', '다니', '속이', '시원해', '!']"
기쁨,이제 진짜 조심해야지 안 잃어버리게.,"['이제', '진짜', '조심해야지', '안', '잃어버리게', '.']"
기쁨,직장 생활에 드디어 적응한 것 같아.,"['직장', '생활', '에', '드디어', '적응한', '것', '같아', '.']"
기쁨,엄마는 무슨 일이 있어도 나와한 약속은 반드시 지키셔서 좋아.,"['엄마', '는', '무슨', '일이', '있어도', '나와한', '약속', '은', '반드시', '지키셔서', '좋아', '.']"
기쁨,요새 너무 만족스러워.,"['요새', '너무', '만족스러워', '.']"
기쁨,같이 여행가거나 영화를 볼 수도 있어. 볼만한 영화가 있는지 찾아봐야겠어.,"['같이', '여행가', '거나', '영화', '를', '볼', '수도', '있어', '.', '볼', '만', '한', '영화', '가', '있는지', '찾아봐야겠어', '.']"
기쁨,새로운 팀장님이 일을 잘하는 분이라 안심돼.,"['새로운', '팀', '장님', '이', '일', '을', '잘', '하는', '분', '이라', '안심', '돼', '.']"
기쁨,드디어 나에게 맞는 노후준비를 할 수 있을 거 같아. 어느 것부터 해나가야 할까?,"['드디어', '나', '에게', '맞는', '노후', '준비', '를', '할', '수', '있을', '거', '같아', '.', '어느', '것', '부터', '해나', '가야', '할까', '?']"
기쁨,지금 사귀는 남자친구는 나에게 큰 믿음을 줘.,"['지금', '사귀는', '남자친구', '는', '나', '에게', '큰', '믿음', '을', '줘', '.']"
기쁨,남편과 함께 해외여행도 가고 그동안 못 먹어본 비싼 음식도 먹어볼 거야. 너무 신나!,"['남편', '과', '함께', '해외여행', '도', '가고', '그동안', '못', '먹어', '본', '비싼', '음식', '도', '먹어', '볼', '거야', '.', '너무', '신나', '!']"
기쁨,요즘 새롭게 골프를 시작하고 건강이 많이 회복돼서 기분이 좋아.,"['요즘', '새롭게', '골프', '를', '시작', '하고', '건강', '이', '많이', '회복', '돼서', '기분', '이', '좋아', '.']"
기쁨,금일 학교 개학을 했는데 아이들이 나에게 말을 시켜주지 않았어.,"['금일', '학교', '개학', '을', '했는데', '아이', '들', '이', '나', '에게', '말', '을', '시켜주지', '않았어', '.']"
기쁨,은퇴하면 퇴직금 나오는데 그중 일부는 세계 여행 가는 데 써야겠어.,"['은퇴', '하면', '퇴직금', '나오는데', '그중', '일부', '는', '세계', '여행', '가는', '데', '써야겠어', '.']"
기쁨,다음에는 강아지랑 외출할 때 목줄을 꼭 해서 다시는 이런 일 없도록 해야겠어.,"['다음', '에는', '강아지', '랑', '외출', '할', '때', '목줄', '을', '꼭', '해서', '다시는', '이런', '일', '없도록', '해야겠어', '.']"
기쁨,아들이 숫기가 없어 걱정했는데 드디어 여자 친구가 생겨서 기뻐.,"['아들', '이', '숫기', '가', '없어', '걱정', '했는데', '드디어', '여자', '친구', '가', '생겨서', '기뻐', '.']"
기쁨,나는 수학경시대회에서 상도 타고 앞으로 대학은 문제없을거야.,"['나', '는', '수학', '경', '시', '대회', '에서', '상도', '타고', '앞', '으로', '대학', '은', '문제', '없을거야', '.']"
기쁨,처음 들었을 땐 걱정했지만 노력해서 미용사 자격증을 따는 모습을 보고 나도 응원해줬어.,"['처음', '들었을', '땐', '걱정', '했지만', '노력', '해서', '미용사', '자격증', '을', '따는', '모습', '을', '보고', '나도', '응원', '해줬어', '.']"
기쁨,그들을 배려하고 편하게 해줄 거야.,"['그', '들', '을', '배려', '하고', '편하게', '해줄', '거야', '.']"
기쁨,내가 소개시켜준 친구들이 결혼 해 잘사는 것을 보며 뿌듯해.,"['내', '가', '소', '개시', '켜준', '친구', '들', '이', '결혼', '해', '잘사는', '것', '을', '보며', '뿌듯해', '.']"
기쁨,날 믿고 결혼해주고 축복까지 얻어준 아내에게 너무 고마워.,"['날', '믿고', '결혼', '해주고', '축복', '까지', '얻어', '준', '아내', '에게', '너무', '고마워', '.']"
기쁨,다음 번에는 유통기한을 꼭 확인하고 먹어야겠어.,"['다음', '번', '에는', '유통', '기한', '을', '꼭', '확인', '하고', '먹어야겠어', '.']"
기쁨,담도 암이 완치되니 가려움증과 복부 통증이 깨끗이 사라졌어.,"['담도', '암', '이', '완치', '되니', '가려움증', '과', '복부', '통증', '이', '깨끗이', '사라졌어', '.']"
기쁨,반찬을 좀 해서 가져다 줘야겠어.,"['반찬', '을', '좀', '해서', '가져다', '줘야겠어', '.']"
기쁨,힘들지만 친구들이 깨끗한 동아리방을 보고 좋아하면 기쁠 것 같아.,"['힘들지만', '친구', '들', '이', '깨끗한', '동아리', '방', '을', '보고', '좋아하면', '기쁠', '것', '같아', '.']"
기쁨,드디어 대출금을 다 갚게 되어 마음 편안하게 치료를 받을 수 있어서 기쁘네.,"['드디어', '대', '출금', '을', '다', '갚게', '되어', '마음', '편안하게', '치료', '를', '받을', '수', '있어서', '기쁘네', '.']"
기쁨,내가 어제 학교에서 동무들을 장난쳤는데 몇몇 동무들은 그걸 보고만 있었어.,"['내', '가', '어제', '학교', '에서', '동무', '들', '을', '장난', '쳤는데', '몇몇', '동무', '들', '은', '그걸', '보고', '만', '있었어', '.']"
기쁨,응. 나 평소에 가지고 싶었던 걸 친구들이 선물해줬거든.,"['응', '.', '나', '평소', '에', '가지', '고', '싶었던', '걸', '친구', '들', '이', '선물', '해줬거든', '.']"
기쁨,입사 새내기지만 나는 우리 팀을 잘 이끌어 주시는 팀장님이 있어서 감사함을 느껴.,"['입사', '새내기', '지만', '나', '는', '우리', '팀', '을', '잘', '이끌어', '주시', '는', '팀', '장님', '이', '있어서', '감사함을', '느껴', '.']"
기쁨,나도 너무 기뻤지. 이제 아내에게 더 잘해줄거야.,"['나도', '너무', '기뻤지', '.', '이제', '아내', '에게', '더', '잘', '해줄거야', '.']"
기쁨,그동안 그룹 면접 공부하면서 쉼 없이 공부했거든.,"['그동안', '그룹', '면접', '공부', '하면서', '쉼', '없이', '공부', '했거든', '.']"
기쁨,요즘은 의학기술이 발달해서 나이가 많은 산모도 순산하는 걸 자주 보고 들었어.,"['요즘', '은', '의학', '기술', '이', '발달', '해서', '나이', '가', '많은', '산모', '도', '순산', '하는', '걸', '자주', '보고', '들었어', '.']"
기쁨,날 위해 노력해주는 모습이 참 멋있고 고마워!,"['날', '위해', '노력', '해주는', '모습', '이', '참', '멋있고', '고마워', '!']"
기쁨,그렇지만 치료비 문제로 자식들에게 기대지 않아도 돼.,"['그렇지만', '치료', '비', '문제', '로', '자식', '들', '에게', '기대지', '않아도', '돼', '.']"
기쁨,그래도 돈보다도 더 건강이 더 중요하니까 앞으로 최선을 다해보려고 해.,"['그래도', '돈', '보다도', '더', '건강', '이', '더', '중요하니까', '앞', '으로', '최선', '을', '다해', '보려고', '해', '.']"
기쁨,근력 운동을 더 열심히 해야겠어.,"['근력', '운동', '을', '더', '열심히', '해야겠어', '.']"
기쁨,다음에는 금번보다 더 좋은 결과가 나올 수 있도록 더 열심히 학업할거야.,"['다음', '에는', '금번', '보다', '더', '좋은', '결과', '가', '나올', '수', '있도록', '더', '열심히', '학업', '할거야', '.']"
기쁨,내 자신과 한 약속을 오늘 처음으로 지킬 수 있어서 기뻐.,"['내', '자신', '과', '한', '약속', '을', '오늘', '처음', '으로', '지킬', '수', '있어서', '기뻐', '.']"
기쁨,성공적인 연봉협상을 해주신 대표님께 선물을 드리고 싶어. 뭐를 드리지?,"['성공', '적', '인', '연봉', '협상', '을', '해주신', '대표', '님', '께', '선물', '을', '드리고', '싶어', '.', '뭐', '를', '드리지', '?']"
기쁨,저녁에 먹은 흑돼지 삼겹살이 가장 맛있었고 좋았어.,"['저녁', '에', '먹은', '흑', '돼지', '삼겹살', '이', '가장', '맛있었고', '좋았어', '.']"
